"","swc.1.","swc.2.","swc.3.","swc.4.","swc.5.","swc.6.","swc.7.","swc.8.","swc.9.","swc.10.","duplicate_swc.1.","duplicate_swc.2.","duplicate_swc.3.","duplicate_swc.4.","time"
"126",0.0639119744,0.100724183,0.1019641683,0.0671586245,0.142597273,0.1883429587,0.124299638,0.0725607648,0.0759741217,0.1614843011,0.0639119744,0.100724183,0.1019641683,0.0671586245,2018-05-06
"127",0.0714361742,0.1003936753,0.1014091745,0.0670587942,0.1423285604,0.1880773902,0.1240714788,0.0724826306,0.0759482384,0.1614799947,0.0714361742,0.1003936753,0.1014091745,0.0670587942,2018-05-07
"128",0.0654206872,0.1001199931,0.1010490283,0.0669601262,0.1420544684,0.1878031045,0.1238326207,0.0724039748,0.0759226456,0.1614755243,0.0654206872,0.1001199931,0.1010490283,0.0669601262,2018-05-08
"129",0.0607072115,0.0990644619,0.1007006764,0.0668648034,0.1417862028,0.1875321567,0.1235906854,0.0723257363,0.0758974105,0.1614720374,0.0607072115,0.0990644619,0.1007006764,0.0668648034,2018-05-09
"130",0.0647589266,0.0987660661,0.1003294289,0.0667626411,0.1415017396,0.1872473508,0.1233391017,0.0722456798,0.0758722648,0.161466673,0.0647589266,0.0987660661,0.1003294289,0.0667626411,2018-05-10
"131",0.0622171983,0.0983159095,0.1000299007,0.0666597784,0.1412107944,0.1869540811,0.1230790094,0.0721644908,0.075847365,0.1614604145,0.0622171983,0.0983159095,0.1000299007,0.0666597784,2018-05-11
"132",0.0606721565,0.0977606624,0.0997537896,0.0665593743,0.1409240961,0.1866632253,0.1228170395,0.0720832944,0.0758227706,0.1614548266,0.0606721565,0.0977606624,0.0997537896,0.0665593743,2018-05-12
"133",0.0595170408,0.0972357094,0.0994910821,0.066460453,0.1406403482,0.1863745302,0.1225548387,0.0720020309,0.0757984519,0.1614499837,0.0595170408,0.0972357094,0.0994910821,0.066460453,2018-05-13
"134",0.0581859425,0.0967295319,0.0992402583,0.0663624406,0.1403584033,0.1860871911,0.1222931519,0.0719205141,0.0757744685,0.1614455134,0.0581859425,0.0967295319,0.0992402583,0.0663624406,2018-05-14
"135",0.0636511073,0.0967707187,0.0990830585,0.0662796497,0.1401132196,0.1858320683,0.1220498383,0.07184273,0.0757511556,0.1614471227,0.0636511073,0.0967707187,0.0990830585,0.0662796497,2018-05-15
"136",0.0583069436,0.0965111479,0.0989217609,0.0661827326,0.139835313,0.185552001,0.1217975318,0.0717611164,0.075727649,0.1614437401,0.0583069436,0.0965111479,0.0989217609,0.0661827326,2018-05-16
"137",0.0566509366,0.0959770828,0.0987215638,0.0660841018,0.1395501643,0.1852625459,0.1215382814,0.0716779605,0.075704366,0.161438778,0.0566509366,0.0959770828,0.0987215638,0.0660841018,2018-05-17
"138",0.055758357,0.0955122635,0.0985188037,0.0659886301,0.1392725557,0.1849792302,0.1212803945,0.0715951249,0.0756813511,0.1614347249,0.055758357,0.0955122635,0.0985188037,0.0659886301,2018-05-18
"139",0.0556015708,0.0952062607,0.0983617306,0.0659033209,0.1390194893,0.1847167909,0.1210337952,0.0715145916,0.075658828,0.16143471,0.0556015708,0.0952062607,0.0983617306,0.0659033209,2018-05-19
"140",0.0554651693,0.0950000882,0.0982242897,0.0658194646,0.1387723982,0.1844624579,0.1207951605,0.0714344904,0.0756366923,0.1614359617,0.0554651693,0.0950000882,0.0982242897,0.0658194646,2018-05-20
"141",0.1477693021,0.117382884,0.0988277122,0.0657438859,0.1385386884,0.1842193156,0.1205655113,0.0713555515,0.0756148398,0.1614390314,0.1477693021,0.117382884,0.0988277122,0.0657438859,2018-05-21
"142",0.121849291,0.1190165132,0.1043764874,0.0657542795,0.1383820772,0.1840088069,0.1203398556,0.0712746307,0.0755930766,0.1614394486,0.121849291,0.1190165132,0.1043764874,0.0657542795,2018-05-22
"143",0.1260885447,0.1287201643,0.1110201031,0.065814741,0.1383631676,0.1839167178,0.1201644316,0.0711963251,0.0755717084,0.1614437699,0.1260885447,0.1287201643,0.1110201031,0.065814741,2018-05-23
"144",0.0997700393,0.121136114,0.1125371531,0.0658456236,0.1383617222,0.1838665754,0.1200275421,0.0711124763,0.0755499378,0.1614389271,0.0997700393,0.121136114,0.1125371531,0.0658456236,2018-05-24
"145",0.0864586607,0.114933461,0.1111801714,0.0658279136,0.1383181065,0.1838113666,0.1199250445,0.0710269064,0.0755280554,0.1614298075,0.0864586607,0.114933461,0.1111801714,0.0658279136,2018-05-25
"146",0.0815996677,0.1114096865,0.1092020124,0.065787144,0.1382404715,0.1837392598,0.119842872,0.0709432289,0.0755064189,0.1614215374,0.0815996677,0.1114096865,0.1092020124,0.065787144,2018-05-26
"147",0.0760415718,0.1085291579,0.1073601916,0.0657304749,0.1381248385,0.1836371869,0.119759731,0.0708606616,0.0754850283,0.1614130735,0.0760415718,0.1085291579,0.1073601916,0.0657304749,2018-05-27
"148",0.0721114799,0.1061584279,0.105733119,0.0656641945,0.1379799545,0.1835075021,0.1196641847,0.0707794055,0.0754637867,0.1614046544,0.0721114799,0.1061584279,0.105733119,0.0656641945,2018-05-28
"149",0.0677127764,0.1040127501,0.1043380052,0.065593183,0.137817055,0.183359161,0.1195548102,0.0706997886,0.0754428729,0.1613970846,0.0677127764,0.1040127501,0.1043380052,0.065593183,2018-05-29
"150",0.065824002,0.1023524553,0.103157416,0.0655223131,0.1376480162,0.1832016706,0.1194344535,0.0706226379,0.0754222721,0.1613919139,0.065824002,0.1023524553,0.103157416,0.0655223131,2018-05-30
"151",0.062603429,0.1007834375,0.1021165922,0.0654400215,0.137445882,0.1830133349,0.1192917153,0.0705443993,0.0754016861,0.16138421,0.062603429,0.1007834375,0.1021165922,0.0654400215,2018-05-31
"152",0.0619328283,0.0996172726,0.1012071669,0.065350756,0.1372180134,0.1827966571,0.1191244647,0.0704652593,0.0753811151,0.1613742858,0.0619328283,0.0996172726,0.1012071669,0.065350756,2018-06-01
"153",0.0600780435,0.0986513495,0.1004974991,0.0652693808,0.1370020956,0.1825854331,0.1189504191,0.0703887865,0.075361006,0.1613678336,0.0600780435,0.0986513495,0.1004974991,0.0652693808,2018-06-02
"154",0.1343440861,0.1213468835,0.1014385968,0.0652080402,0.1368163824,0.1823961586,0.1187826023,0.070316568,0.0753415078,0.1613675356,0.1343440861,0.1213468835,0.1014385968,0.0652080402,2018-06-03
"155",0.0958732665,0.1172837466,0.1056481078,0.0652065128,0.1366741657,0.1822163612,0.1186038107,0.0702407733,0.0753217712,0.1613616794,0.0958732665,0.1172837466,0.1056481078,0.0652065128,2018-06-04
"156",0.0823882297,0.1113866791,0.105918847,0.0651803091,0.1365570128,0.1820741147,0.1184363514,0.0701630861,0.0753019974,0.1613524705,0.0823882297,0.1113866791,0.105918847,0.0651803091,2018-06-05
"157",0.0733345076,0.1071546748,0.1051598862,0.0651305839,0.1364181936,0.1819286346,0.1182818711,0.0700844824,0.075282231,0.1613410562,0.0733345076,0.1071546748,0.1051598862,0.0651305839,2018-06-06
"158",0.069319509,0.1044795439,0.104061693,0.0650731474,0.1362729222,0.1817834228,0.1181406826,0.070008032,0.0752628148,0.1613321006,0.069319509,0.1044795439,0.104061693,0.0650731474,2018-06-07
"159",0.1031844392,0.1065839902,0.10318093,0.0650152564,0.1361279488,0.1816414297,0.1180101037,0.0699345469,0.0752438605,0.1613269448,0.1031844392,0.1065839902,0.10318093,0.0650152564,2018-06-08
"160",0.0817628428,0.1072996929,0.1030995771,0.0649566799,0.1359634697,0.1814796031,0.1178719774,0.0698604956,0.0752248839,0.1613200307,0.0817628428,0.1072996929,0.1030995771,0.0649566799,2018-06-09
"161",0.0736907274,0.1052006483,0.1027868614,0.0648918152,0.1357807219,0.1812987775,0.1177193597,0.0697846338,0.0752059147,0.1613096744,0.0736907274,0.1052006483,0.1027868614,0.0648918152,2018-06-10
"162",0.0672862008,0.1028877497,0.1022073328,0.0648242459,0.1355947703,0.1811137944,0.1175601557,0.0697092488,0.0751870051,0.1612992138,0.0672862008,0.1028877497,0.1022073328,0.0648242459,2018-06-11
"163",0.0615705848,0.1006168053,0.1014601216,0.0647534952,0.1354063898,0.1809286028,0.1173995584,0.0696350038,0.0751684532,0.1612900496,0.0615705848,0.1006168053,0.1014601216,0.0647534952,2018-06-12
"164",0.0615861602,0.0993790179,0.1007512584,0.0646910816,0.1352389306,0.1807606071,0.1172481626,0.069564715,0.0751503482,0.1612865329,0.0615861602,0.0993790179,0.1007512584,0.0646910816,2018-06-13
"165",0.0604281127,0.098370038,0.1000793427,0.0646144673,0.1350372136,0.180565685,0.1170843095,0.0694923773,0.0751321986,0.1612794995,0.0604281127,0.098370038,0.1000793427,0.0646144673,2018-06-14
"166",0.0578363165,0.0973680988,0.0994659886,0.0645319,0.1348155588,0.1803501993,0.1169066429,0.0694189444,0.0751140714,0.1612704247,0.0578363165,0.0973680988,0.0994659886,0.0645319,2018-06-15
"167",0.094260484,0.1003318578,0.0991872326,0.0644715428,0.1346409023,0.1801704019,0.1167430356,0.0693514422,0.0750965849,0.1612700224,0.094260484,0.1003318578,0.0991872326,0.0644715428,2018-06-16
"168",0.0759128407,0.1016299725,0.0993422419,0.0644026473,0.1344361454,0.1799661368,0.1165664047,0.0692806095,0.0750790611,0.1612644941,0.0759128407,0.1016299725,0.0993422419,0.0644026473,2018-06-17
"169",0.0653269738,0.1002775356,0.0993577838,0.0643311739,0.1342208833,0.1797484308,0.1163774952,0.0692077279,0.0750613362,0.1612557471,0.0653269738,0.1002775356,0.0993577838,0.0643311739,2018-06-18
"170",0.0608484671,0.0986345485,0.0991456732,0.0642576069,0.1340045333,0.1795291156,0.1161834225,0.0691343099,0.0750437155,0.1612462252,0.0608484671,0.0986345485,0.0991456732,0.0642576069,2018-06-19
"171",0.058197245,0.0973922089,0.0988516435,0.0641928092,0.1338129491,0.1793310046,0.1159992218,0.0690638646,0.0750266016,0.1612412184,0.058197245,0.0973922089,0.0988516435,0.0641928092,2018-06-20
"172",0.057605505,0.0964704379,0.0984992236,0.0641237497,0.1336162835,0.1791328639,0.1158181429,0.0689936057,0.0750095248,0.1612361521,0.057605505,0.0964704379,0.0984992236,0.0641237497,2018-06-21
"173",0.0556154996,0.0956435353,0.0980846062,0.064039655,0.1333817691,0.1789017618,0.1156211942,0.0689196587,0.0749923065,0.1612255126,0.0556154996,0.0956435353,0.0980846062,0.064039655,2018-06-22
"174",0.0544847064,0.0949864089,0.0977456346,0.0639675111,0.1331731677,0.1786898375,0.1154314429,0.068848893,0.0749755427,0.1612198353,0.0544847064,0.0949864089,0.0977456346,0.0639675111,2018-06-23
"175",0.053885676,0.0944237188,0.0974214152,0.0638922229,0.1329565793,0.1784714162,0.1152378991,0.06877774,0.074958764,0.1612135619,0.053885676,0.0944237188,0.0974214152,0.0638922229,2018-06-24
"176",0.0534463227,0.0939717963,0.0971263796,0.0638156235,0.132736817,0.1782512516,0.1150432006,0.0687064752,0.0749422535,0.1612073481,0.0534463227,0.0939717963,0.0971263796,0.0638156235,2018-06-25
"177",0.0518961102,0.0934560895,0.0968113616,0.0637282655,0.1324889064,0.1780064553,0.1148345768,0.0686324388,0.0749255419,0.161196813,0.0518961102,0.0934560895,0.0968113616,0.0637282655,2018-06-26
"178",0.051613979,0.0929925218,0.0965161994,0.0636410862,0.132237196,0.1777546853,0.1146182269,0.0685579255,0.0749088302,0.1611853242,0.051613979,0.0929925218,0.0965161994,0.0636410862,2018-06-27
"179",0.0517403521,0.0926702023,0.0962672606,0.0635577515,0.1319926828,0.1775071919,0.1144004539,0.0684840232,0.0748924389,0.1611751169,0.0517403521,0.0926702023,0.0962672606,0.0635577515,2018-06-28
"180",0.0515835248,0.0923935547,0.0960497558,0.0634747893,0.1317482591,0.1772598475,0.1141810268,0.0684100911,0.0748761445,0.1611651331,0.0515835248,0.0923935547,0.0960497558,0.0634747893,2018-06-29
"181",0.0513907857,0.0921760127,0.0958679542,0.0633945689,0.1315093637,0.1770163178,0.113962613,0.068336606,0.0748599991,0.1611561179,0.0513907857,0.0921760127,0.0958679542,0.0633945689,2018-06-30
"182",0.0513081811,0.0920118764,0.0957309753,0.0633199885,0.1312847137,0.1767859459,0.1137513965,0.0682645217,0.0748441592,0.1611496657,0.0513081811,0.0920118764,0.0957309753,0.0633199885,2018-07-01
"183",0.0552558899,0.0920451656,0.0956205875,0.0632476285,0.1310651451,0.1765598506,0.1135438085,0.0681929067,0.0748285279,0.1611441076,0.0552558899,0.0920451656,0.0956205875,0.0632476285,2018-07-02
"184",0.0523015112,0.0920114219,0.0955204144,0.0631702915,0.1308346242,0.1763270646,0.1133344471,0.0681199878,0.074812822,0.161136508,0.0523015112,0.0920114219,0.0955204144,0.0631702915,2018-07-03
"185",0.051228039,0.0918104202,0.0954164267,0.0630934015,0.1306020916,0.1760894805,0.113122113,0.068046391,0.0747972131,0.1611279994,0.051228039,0.0918104202,0.0954164267,0.0630934015,2018-07-04
"186",0.1901027411,0.1549582183,0.1167068779,0.0631222203,0.1304432452,0.175890252,0.1129259914,0.0679767877,0.0747822002,0.1611257792,0.1901027411,0.1549582183,0.1167068779,0.0631222203,2018-07-05
"187",0.1496335864,0.1539337039,0.1312912554,0.0669390485,0.1339891404,0.1773205549,0.1129473671,0.0679071024,0.07476715,0.1611228138,0.1496335864,0.1539337039,0.1312912554,0.0669390485,2018-07-06
"188",0.1200202852,0.1352798194,0.1241179481,0.0668042973,0.136937663,0.1804093271,0.1139322966,0.0678419471,0.0747521743,0.1611185372,0.1200202852,0.1352798194,0.1241179481,0.0668042973,2018-07-07
"189",0.1032537222,0.1257289201,0.1198993176,0.0658112019,0.1371880621,0.1817225367,0.1153255552,0.0677867383,0.0747371018,0.1611119658,0.1032537222,0.1257289201,0.1198993176,0.0658112019,2018-07-08
"190",0.0914921686,0.1194078252,0.1161553115,0.0654372498,0.1367379874,0.1817493886,0.1163552776,0.0677412972,0.0747220814,0.161104247,0.0914921686,0.1194078252,0.1161553115,0.0654372498,2018-07-09
"191",0.0850641876,0.1150124371,0.1127931848,0.0652655587,0.1364344656,0.1816306859,0.1169384792,0.0677019432,0.0747071654,0.161095649,0.0850641876,0.1150124371,0.1127931848,0.0652655587,2018-07-10
"192",0.1775308996,0.1559551954,0.1235852465,0.0654385686,0.1363227516,0.1815526783,0.1172466651,0.0676694289,0.074692592,0.1610916704,0.1775308996,0.1559551954,0.1235852465,0.0654385686,2018-07-11
"193",0.1526470631,0.1458519846,0.1256039739,0.0670020506,0.1384106427,0.1827170253,0.117617391,0.0676401705,0.0746781826,0.1610886604,0.1526470631,0.1458519846,0.1256039739,0.0670020506,2018-07-12
"194",0.1147866324,0.1315624565,0.1223847419,0.0668571889,0.1397008002,0.1842320412,0.1184443533,0.0676154867,0.0746640041,0.1610854119,0.1147866324,0.1315624565,0.1223847419,0.0668571889,2018-07-13
"195",0.0968729928,0.1226144955,0.1186810955,0.0663636997,0.1394415945,0.1845570803,0.1192631945,0.0675957724,0.0746496618,0.1610795408,0.0968729928,0.1226144955,0.1186810955,0.0663636997,2018-07-14
"196",0.1718162447,0.1391141713,0.1159420162,0.0662086681,0.1392100155,0.1845022589,0.1197425276,0.0675797015,0.0746352002,0.1610717624,0.1718162447,0.1391141713,0.1159420162,0.0662086681,2018-07-15
"197",0.1130554229,0.1301780343,0.1204001978,0.0661933795,0.1391315907,0.1844715774,0.1199923977,0.0675677285,0.0746211559,0.1610666066,0.1130554229,0.1301780343,0.1204001978,0.0661933795,2018-07-16
"198",0.0977039188,0.1222981587,0.1176098213,0.0661659911,0.1391025335,0.1844763756,0.120125249,0.0675561875,0.0746071413,0.1610598862,0.0977039188,0.1222981587,0.1176098213,0.0661659911,2018-07-17
"199",0.0845665485,0.1159568429,0.1140059754,0.0661116242,0.1390315443,0.1844461262,0.1201872751,0.0675433055,0.0745928735,0.1610494405,0.0845665485,0.1159568429,0.1140059754,0.0661116242,2018-07-18
"200",0.1309444457,0.131797716,0.1144532859,0.0660685375,0.1389473081,0.18438977,0.1202045828,0.0675319657,0.0745788664,0.1610408127,0.1309444457,0.131797716,0.1144532859,0.0660685375,2018-07-19
"201",0.1018645689,0.123142384,0.1152316779,0.0660630316,0.1388994604,0.1843374372,0.1201870069,0.0675198436,0.0745649263,0.1610307395,0.1018645689,0.123142384,0.1152316779,0.0660630316,2018-07-20
"202",0.0867909491,0.1161566302,0.1130292639,0.0660263449,0.1388304979,0.1842794716,0.1201516613,0.0675060377,0.0745508894,0.1610180289,0.0867909491,0.1161566302,0.1130292639,0.0660263449,2018-07-21
"203",0.0774183124,0.111415647,0.1103023291,0.0659649521,0.1387174278,0.1841875911,0.1200980246,0.0674912632,0.0745369047,0.1610040069,0.0774183124,0.111415647,0.1103023291,0.0659649521,2018-07-22
"204",0.181597963,0.1401092261,0.1096338555,0.0659088939,0.1386066377,0.184093833,0.1200402901,0.0674803033,0.0745233968,0.1609964967,0.181597963,0.1401092261,0.1096338555,0.0659088939,2018-07-23
"205",0.1942321211,0.1631143987,0.1294631511,0.0671461821,0.1395410448,0.1844471246,0.1200384349,0.0674718991,0.0745102018,0.1609933525,0.1942321211,0.1631143987,0.1294631511,0.0671461821,2018-07-24
"206",0.1615460068,0.1618547738,0.1366161257,0.0713708028,0.1453982294,0.1880067587,0.1208244413,0.067465879,0.0744972378,0.160990715,0.1615460068,0.1618547738,0.1366161257,0.0713708028,2018-07-25
"207",0.1443936676,0.1467472762,0.1290088296,0.0708680749,0.1486587226,0.192242682,0.1232157573,0.0674712732,0.0744844303,0.1609887034,0.1443936676,0.1467472762,0.1290088296,0.0708680749,2018-07-26
"208",0.1712460965,0.1630166471,0.1373326033,0.0723756775,0.1509344876,0.1945156604,0.1258318871,0.067494452,0.0744717568,0.1609881967,0.1712460965,0.1630166471,0.1373326033,0.0723756775,2018-07-27
"209",0.1296822578,0.1414874494,0.1292746514,0.0723546222,0.1538565606,0.1979118288,0.1287357658,0.0675309449,0.074458763,0.1609827429,0.1296822578,0.1414874494,0.1292746514,0.0723546222,2018-07-28
"210",0.1082781777,0.1298292279,0.1243164539,0.0712010935,0.1531741321,0.19843705,0.1311354339,0.0675820932,0.0744458884,0.1609751731,0.1082781777,0.1298292279,0.1243164539,0.0712010935,2018-07-29
"211",0.1010070741,0.1244883463,0.1196607351,0.0709096566,0.1527097225,0.1983026713,0.132286638,0.0676453561,0.0744333714,0.1609719843,0.1010070741,0.1244883463,0.1196607351,0.0709096566,2018-07-30
"212",0.1135592014,0.1266414225,0.1176021025,0.0707690343,0.1524702311,0.1982086748,0.1327518374,0.0677128732,0.074420929,0.1609696597,0.1135592014,0.1266414225,0.1176021025,0.0707690343,2018-07-31
"213",0.1006116197,0.1219335571,0.1160250157,0.0706846416,0.1523106992,0.1981139183,0.1329007596,0.067779243,0.0744084567,0.160964027,0.1006116197,0.1219335571,0.1160250157,0.0706846416,2018-08-01
"214",0.0886749774,0.1167551205,0.1136808246,0.0706017762,0.1521565616,0.1980001032,0.1329091936,0.0678449124,0.0743959472,0.1609575897,0.0886749774,0.1167551205,0.1136808246,0.0706017762,2018-08-02
"215",0.0800066292,0.1126727164,0.1112612113,0.0705029443,0.1519604027,0.1978365481,0.1328339726,0.0679090545,0.07438346,0.1609499007,0.0800066292,0.1126727164,0.1112612113,0.0705029443,2018-08-03
"216",0.073566623,0.109080404,0.1090491042,0.0703842565,0.1517078876,0.1976144612,0.1326938719,0.0679707229,0.0743711293,0.1609404534,0.073566623,0.109080404,0.1090491042,0.0703842565,2018-08-04
"217",0.0734634176,0.1071207449,0.1072990969,0.0702590123,0.1514220685,0.1973509341,0.1325028688,0.0680315569,0.0743588507,0.1609320343,0.0734634176,0.1071207449,0.1072990969,0.0702590123,2018-08-05
"218",0.0713393688,0.1056594998,0.1060409844,0.0701305196,0.1511092931,0.1970528662,0.1322692484,0.0680907965,0.0743466094,0.1609236002,0.0713393688,0.1056594998,0.1060409844,0.0701305196,2018-08-06
"219",0.0674016103,0.1040354744,0.1050495803,0.0700020865,0.1507840902,0.1967361867,0.1320067197,0.0681485981,0.0743345693,0.1609162986,0.0674016103,0.1040354744,0.1050495803,0.0700020865,2018-08-07
"220",0.0652042627,0.102701135,0.1042209119,0.0698762611,0.1504569501,0.1964124441,0.1317269653,0.0682056323,0.0743227303,0.1609112918,0.0652042627,0.102701135,0.1042209119,0.0698762611,2018-08-08
"221",0.1638907194,0.1419979632,0.110068664,0.0697951168,0.1501502097,0.1960915029,0.1314382255,0.0682618991,0.0743111894,0.1609086245,0.1638907194,0.1419979632,0.110068664,0.0697951168,2018-08-09
"222",0.1933075637,0.161896199,0.1278502941,0.0700748265,0.1501958072,0.1959755123,0.1311926991,0.0683151409,0.074299708,0.1609048843,0.1933075637,0.161896199,0.1278502941,0.0700748265,2018-08-10
"223",0.1275992841,0.1402090043,0.1280150115,0.071505107,0.1526358724,0.1975943446,0.1314978004,0.0683676824,0.074288331,0.1609013975,0.1275992841,0.1402090043,0.1280150115,0.071505107,2018-08-11
"224",0.1103909165,0.1302159578,0.1238841265,0.0708943456,0.1525546163,0.1981312186,0.1322827041,0.0684224665,0.0742768049,0.1608956456,0.1103909165,0.1302159578,0.1238841265,0.0708943456,2018-08-12
"225",0.1012807116,0.1244172007,0.1195401177,0.0707656965,0.152400136,0.1981215328,0.132687211,0.0684796274,0.0742652118,0.1608888805,0.1012807116,0.1244172007,0.1195401177,0.0707656965,2018-08-13
"226",0.0930056944,0.1193588972,0.1159582809,0.0706691965,0.1522579491,0.1980544031,0.1328393817,0.0685373992,0.0742538273,0.1608816385,0.0930056944,0.1193588972,0.1159582809,0.0706691965,2018-08-14
"227",0.1966480017,0.1723517776,0.1410990506,0.0736820102,0.1547698081,0.1992017329,0.1330736279,0.0685984269,0.0742428675,0.1608792692,0.1966480017,0.1723517776,0.1410990506,0.0736820102,2018-08-15
"228",0.1983573139,0.1762011796,0.1456416398,0.0777130872,0.1627560705,0.2056321353,0.1355376691,0.0686663538,0.074231945,0.1608773917,0.1983573139,0.1762011796,0.1456416398,0.0777130872,2018-08-16
