 swc(1),swc(2),swc(3),swc(4),swc(5),swc(6),swc(7),swc(8),swc(9),swc(10)
   0.0754422769,   0.1284297258,   0.1197334826,   0.1108953878,   0.1146060973,   0.1208607554,   0.1233866885,   0.1196312606,   0.1149337888,   0.3686214983
   0.0691618696,   0.1232942119,   0.1193476468,   0.1111649349,   0.1141512096,   0.1203433573,   0.1231501102,   0.1198209673,   0.1154298708,   0.3690541983
   0.0638761371,   0.1187041923,   0.1186269745,   0.1113843024,   0.1137544885,   0.1198418513,   0.1229003593,   0.1199855208,   0.1159133837,   0.3695060611
   0.0597195365,   0.1145835891,   0.1176480353,   0.1115280911,   0.1134024709,   0.1193545610,   0.1226381212,   0.1201250106,   0.1163829491,   0.3699760139
   0.0571914688,   0.1110077277,   0.1166462973,   0.1116575971,   0.1131291538,   0.1189105362,   0.1223771647,   0.1202460527,   0.1168404520,   0.3704670668
   0.0545313023,   0.1078186184,   0.1155727580,   0.1117318049,   0.1129004732,   0.1184929609,   0.1221126691,   0.1203462929,   0.1172835082,   0.3709761500
   0.0523849465,   0.1048923582,   0.1143813729,   0.1117146686,   0.1126860082,   0.1180867404,   0.1218399629,   0.1204237193,   0.1177098975,   0.3715004027
   0.0507460125,   0.1021317169,   0.1130185276,   0.1115671471,   0.1124540865,   0.1176757738,   0.1215535700,   0.1204760000,   0.1181173176,   0.3720369339
   0.0491285436,   0.0995853767,   0.1116142496,   0.1113349572,   0.1122242212,   0.1172768325,   0.1212615818,   0.1205075756,   0.1185068786,   0.3725871146
   0.0481382310,   0.0972345322,   0.1101982072,   0.1110289395,   0.1119936556,   0.1168908104,   0.1209659576,   0.1205198839,   0.1188783720,   0.3731502593
   0.0472120903,   0.0950786099,   0.1088180467,   0.1106703132,   0.1117671654,   0.1165225804,   0.1206703112,   0.1205152646,   0.1192320883,   0.3737263381
   0.2731021643,   0.1064753905,   0.1077055782,   0.1103373095,   0.1115842909,   0.1161989346,   0.1203873605,   0.1205006838,   0.1195707843,   0.3743177354
   0.2731636167,   0.1754096895,   0.1108476520,   0.1100162640,   0.1113653854,   0.1158665568,   0.1200968847,   0.1204661801,   0.1198890135,   0.3749170005
   0.2732554376,   0.2252915055,   0.1255515665,   0.1102752090,   0.1111233830,   0.1155200228,   0.1197970584,   0.1204114556,   0.1201860979,   0.3755219877
   0.1797206700,   0.2216886580,   0.1470107138,   0.1123418659,   0.1109693572,   0.1151817441,   0.1194966808,   0.1203417853,   0.1204641610,   0.3761345446
   0.1533590555,   0.2001806498,   0.1591586918,   0.1163019091,   0.1109946296,   0.1148324087,   0.1191850752,   0.1202529147,   0.1207200065,   0.3767498434
   0.1214549243,   0.1832988709,   0.1641528308,   0.1211645082,   0.1113275364,   0.1144996583,   0.1188691407,   0.1201490536,   0.1209550574,   0.3773689568
   0.1033039168,   0.1690350622,   0.1649923772,   0.1260626316,   0.1120374650,   0.1142163724,   0.1185573563,   0.1200344637,   0.1211712658,   0.3779930472
   0.0907389298,   0.1575818360,   0.1635977477,   0.1304896325,   0.1131352335,   0.1140132546,   0.1182586104,   0.1199132651,   0.1213705689,   0.3786230683
   0.0807946920,   0.1481665522,   0.1608645171,   0.1341296732,   0.1145379841,   0.1138868406,   0.1179688126,   0.1197827309,   0.1215515360,   0.3792552948
   0.0733846352,   0.1401797682,   0.1573158503,   0.1368333101,   0.1161334962,   0.1138287708,   0.1176840216,   0.1196403503,   0.1217127293,   0.3798862994
   0.0662227720,   0.1333211511,   0.1534328014,   0.1386658996,   0.1178401336,   0.1138562262,   0.1174123734,   0.1194895133,   0.1218557954,   0.3805165887
   0.0613984838,   0.1273196638,   0.1493955851,   0.1396926194,   0.1195486635,   0.1139651686,   0.1171549261,   0.1193304732,   0.1219805852,   0.3811442852
   0.0572746843,   0.1220266521,   0.1453700960,   0.1400526762,   0.1211845949,   0.1141578257,   0.1169176027,   0.1191658229,   0.1220883429,   0.3817691803
   0.0846530497,   0.1174541414,   0.1414241940,   0.1398545504,   0.1226773039,   0.1144249365,   0.1167026982,   0.1189969182,   0.1221796349,   0.3823902607
   0.0755258203,   0.1138548553,   0.1376731694,   0.1392327994,   0.1239924058,   0.1147616655,   0.1165156737,   0.1188267767,   0.1222559959,   0.3830077648
   0.0693118200,   0.1104395166,   0.1342315972,   0.1383263320,   0.1251283288,   0.1151695848,   0.1163647920,   0.1186602414,   0.1223200113,   0.3836229444
   0.0647242889,   0.1072944924,   0.1310889572,   0.1372340024,   0.1260821968,   0.1156384051,   0.1162532419,   0.1185000837,   0.1223730594,   0.3842357993
   0.1024476960,   0.1053731591,   0.1286517680,   0.1362242699,   0.1269704252,   0.1162188947,   0.1162080988,   0.1183612794,   0.1224231273,   0.3848549426
   0.1057761535,   0.1048270836,   0.1262897253,   0.1350567043,   0.1276381910,   0.1168040261,   0.1161912754,   0.1182261482,   0.1224612668,   0.3854663968
   0.0917751342,   0.1037686765,   0.1238262281,   0.1336654723,   0.1280337274,   0.1173464954,   0.1161879972,   0.1180894375,   0.1224850863,   0.3860649467
   0.1195191145,   0.1034541428,   0.1218445003,   0.1323729157,   0.1283410043,   0.1179306805,   0.1162349954,   0.1179720312,   0.1225058213,   0.3866640925
   0.1026721075,   0.1035784408,   0.1198391393,   0.1309522688,   0.1284275949,   0.1184600815,   0.1162969917,   0.1178578436,   0.1225155815,   0.3872514367
   0.0901948288,   0.1024455056,   0.1179083139,   0.1294879913,   0.1283482611,   0.1189470217,   0.1163794473,   0.1177522838,   0.1225178093,   0.3878297210
   0.0834774226,   0.1010057032,   0.1163030416,   0.1281486154,   0.1282156706,   0.1194386780,   0.1165010929,   0.1176668778,   0.1225191802,   0.3884065747
   0.0898320451,   0.0993007571,   0.1146658435,   0.1267846227,   0.1279485673,   0.1198739633,   0.1166373715,   0.1175912321,   0.1225150302,   0.3889738917
   0.0819801018,   0.0979940817,   0.1131286919,   0.1254612356,   0.1275968552,   0.1202696860,   0.1167930290,   0.1175299138,   0.1225085482,   0.3895347416
   0.1279391795,   0.0988934785,   0.1117739081,   0.1242115423,   0.1271944195,   0.1206342727,   0.1169691607,   0.1174852476,   0.1225018203,   0.3900905848
   0.2145972699,   0.1091573387,   0.1107037216,   0.1229976416,   0.1267254651,   0.1209490225,   0.1171558872,   0.1174538955,   0.1224939823,   0.3906388283
   0.1781882048,   0.1236258894,   0.1106577218,   0.1217832938,   0.1261512935,   0.1211821511,   0.1173374578,   0.1174296364,   0.1224827319,   0.3911758065
   0.1490062028,   0.1300753653,   0.1111996621,   0.1206047609,   0.1254733354,   0.1213243604,   0.1175064668,   0.1174099222,   0.1224678606,   0.3917000592
   0.1230594516,   0.1300145984,   0.1119735315,   0.1195870638,   0.1247771606,   0.1214179024,   0.1176749095,   0.1174017265,   0.1224540845,   0.3922173977
   0.1470817178,   0.1338713318,   0.1127307042,   0.1186479330,   0.1240308061,   0.1214369982,   0.1178286970,   0.1173987016,   0.1224390492,   0.3927242160
   0.1290606111,   0.1334028691,   0.1135801226,   0.1178340912,   0.1232763976,   0.1214029714,   0.1179715320,   0.1174032986,   0.1224250123,   0.3932230473
   0.1239307374,   0.1312051117,   0.1143501028,   0.1172127873,   0.1225790307,   0.1213537231,   0.1181145385,   0.1174210832,   0.1224157512,   0.3937188685
   0.1074574068,   0.1284797043,   0.1148555055,   0.1166959479,   0.1219059676,   0.1212693378,   0.1182469651,   0.1174464226,   0.1224091426,   0.3942084610
   0.0904909149,   0.1245580167,   0.1149126366,   0.1162000597,   0.1212273911,   0.1211329997,   0.1183589846,   0.1174741015,   0.1224033087,   0.3946888745
   0.0833689719,   0.1204167232,   0.1146006510,   0.1157249361,   0.1205669120,   0.1209622771,   0.1184542105,   0.1175055131,   0.1223996878,   0.3951624334
   0.0757426843,   0.1165971756,   0.1141156629,   0.1153070033,   0.1199625507,   0.1207839474,   0.1185416356,   0.1175443158,   0.1224008128,   0.3956327140
   0.0685933456,   0.1128548682,   0.1132635474,   0.1148158386,   0.1193398014,   0.1205565184,   0.1186029240,   0.1175805852,   0.1224021465,   0.3960937262
   0.0660095215,   0.1093157232,   0.1121362373,   0.1142504662,   0.1187047213,   0.1202889979,   0.1186393127,   0.1176142916,   0.1224041283,   0.3965463638
   0.0615903549,   0.1061142981,   0.1109362990,   0.1136713475,   0.1180965751,   0.1200113818,   0.1186613739,   0.1176495925,   0.1224094480,   0.3969949782
   0.0588174760,   0.1032182500,   0.1097341031,   0.1130937040,   0.1175218672,   0.1197326109,   0.1186721623,   0.1176869348,   0.1224186793,   0.3974406123
   0.0562081933,   0.1005666032,   0.1085081547,   0.1124983430,   0.1169643179,   0.1194461659,   0.1186689511,   0.1177238598,   0.1224307567,   0.3978819251
   0.0543243513,   0.0980625004,   0.1071836501,   0.1118418202,   0.1163926050,   0.1191352680,   0.1186447144,   0.1177559048,   0.1224435121,   0.3983166814
   0.0522648469,   0.0958006904,   0.1059316248,   0.1111966893,   0.1158489510,   0.1188299283,   0.1186112389,   0.1177880466,   0.1224596798,   0.3987495303
   0.0506758317,   0.0937595516,   0.1047673076,   0.1105720624,   0.1153346896,   0.1185330302,   0.1185702756,   0.1178201139,   0.1224792525,   0.3991805315
   0.0494209416,   0.0918086842,   0.1035424247,   0.1098987311,   0.1148021147,   0.1182158217,   0.1185101643,   0.1178455576,   0.1224987805,   0.3996057510
   0.0484830290,   0.0899497718,   0.1022808701,   0.1091854796,   0.1142539531,   0.1178817600,   0.1184317768,   0.1178642586,   0.1225181669,   0.4000254273
   0.0476278551,   0.0882098898,   0.1010405868,   0.1084586382,   0.1137045249,   0.1175410599,   0.1183395162,   0.1178776026,   0.1225380525,   0.4004411101
   0.0489320569,   0.0866232738,   0.0998665467,   0.1077410802,   0.1131660119,   0.1172024757,   0.1182373390,   0.1178867295,   0.1225589588,   0.4008542895
   0.0502041765,   0.0852605477,   0.0988699645,   0.1070908159,   0.1126733348,   0.1168892160,   0.1181356311,   0.1178961322,   0.1225830093,   0.4012680352
   0.1929973215,   0.0949256793,   0.0979546160,   0.1064181551,   0.1121660993,   0.1165622622,   0.1180191785,   0.1178975925,   0.1226057261,   0.4016768336
   0.1500673592,   0.1059979573,   0.0974938944,   0.1056338400,   0.1115724444,   0.1161747724,   0.1178684607,   0.1178810224,   0.1226216778,   0.4020735621
   0.2348939329,   0.1262623966,   0.0976942331,   0.1049106121,   0.1109894961,   0.1157887205,   0.1177085936,   0.1178584546,   0.1226368695,   0.4024675190
   0.1998941451,   0.1450105160,   0.1000722721,   0.1042585820,   0.1103817225,   0.1153787225,   0.1175293326,   0.1178240404,   0.1226481572,   0.4028544128
   0.1471875459,   0.1496676505,   0.1036630720,   0.1038143858,   0.1097867191,   0.1149640605,   0.1173389256,   0.1177814379,   0.1226571575,   0.4032371640
   0.2731534541,   0.1591551006,   0.1072570905,   0.1036538556,   0.1092543304,   0.1145713478,   0.1171481237,   0.1177356914,   0.1226661876,   0.4036194980
   0.2571178377,   0.2133071423,   0.1186263636,   0.1039366722,   0.1087703034,   0.1141837016,   0.1169508770,   0.1176831871,   0.1226730719,   0.4039985538
   0.1679398268,   0.2086176723,   0.1357221603,   0.1054508239,   0.1083644256,   0.1137942672,   0.1167433932,   0.1176218241,   0.1226764172,   0.4043723047
   0.1368633211,   0.1913117319,   0.1464411020,   0.1083196178,   0.1081231385,   0.1134131327,   0.1165285781,   0.1175526604,   0.1226764396,   0.4047416747
   0.1159799173,   0.1761131585,   0.1516099423,   0.1119054183,   0.1080638990,   0.1130212769,   0.1162958369,   0.1174699590,   0.1226698533,   0.4051024318
   0.1018504426,   0.1634551138,   0.1531171352,   0.1155947968,   0.1082087532,   0.1126261055,   0.1160447523,   0.1173729673,   0.1226558611,   0.4054537117
   0.0920127630,   0.1530769616,   0.1525922418,   0.1190705821,   0.1086072177,   0.1122706011,   0.1157907918,   0.1172686890,   0.1226377934,   0.4058001935
   0.0839136243,   0.1444186121,   0.1508177221,   0.1220967323,   0.1092266366,   0.1119582057,   0.1155341044,   0.1171562448,   0.1226148605,   0.4061410427
   0.0846602321,   0.1377071738,   0.1489418000,   0.1248196214,   0.1101527065,   0.1117751598,   0.1153101623,   0.1170528084,   0.1225956604,   0.4064881504
   0.0772419497,   0.1316504776,   0.1462174356,   0.1268576533,   0.1111391187,   0.1115968600,   0.1150683612,   0.1169317886,   0.1225657985,   0.4068210721
   0.0719506666,   0.1262760609,   0.1432851404,   0.1283430010,   0.1122093499,   0.1114770770,   0.1148316041,   0.1168042123,   0.1225306615,   0.4071474373
   0.0695648864,   0.1217277423,   0.1405648291,   0.1294516027,   0.1133802310,   0.1114550084,   0.1146190166,   0.1166793182,   0.1224945858,   0.4074732959
   0.0649815425,   0.1175712422,   0.1377099007,   0.1300975233,   0.1145275459,   0.1114782691,   0.1144122928,   0.1165472269,   0.1224519834,   0.4077903032
   0.0612514801,   0.1138585433,   0.1349816322,   0.1304154694,   0.1156570390,   0.1115716770,   0.1142247766,   0.1164146066,   0.1224059910,   0.4081026316
   0.0666823536,   0.1105296090,   0.1322847456,   0.1304112822,   0.1167114899,   0.1117144600,   0.1140517890,   0.1162790582,   0.1223549023,   0.4084074795
   0.0629507676,   0.1074401736,   0.1295112222,   0.1300725192,   0.1176326200,   0.1118808687,   0.1138867885,   0.1161374450,   0.1222967356,   0.4087015986
   0.0595521145,   0.1045150980,   0.1267735809,   0.1294715554,   0.1184195727,   0.1120746508,   0.1137353405,   0.1159932092,   0.1222329289,   0.4089867473
   0.0576761439,   0.1018436402,   0.1242180467,   0.1287146956,   0.1190963686,   0.1123085171,   0.1136066839,   0.1158515811,   0.1221660450,   0.4092658758
   0.0557851531,   0.0993907228,   0.1218163520,   0.1278358400,   0.1196553260,   0.1125717536,   0.1135003790,   0.1157130748,   0.1220961660,   0.4095387757
   0.0547263026,   0.0972347856,   0.1197113991,   0.1269430071,   0.1201404557,   0.1128813177,   0.1134266481,   0.1155838370,   0.1220263690,   0.4098091125
   0.0531848967,   0.0952254981,   0.1177025735,   0.1259785742,   0.1205084473,   0.1132016182,   0.1133742705,   0.1154590026,   0.1219539940,   0.4100722969
   0.0521075055,   0.0933045298,   0.1157212928,   0.1249279678,   0.1207449213,   0.1135142818,   0.1133377180,   0.1153371111,   0.1218782738,   0.4103266001
   0.0896518081,   0.0924852639,   0.1142143086,   0.1240210757,   0.1209840626,   0.1138873622,   0.1133452952,   0.1152339801,   0.1218075454,   0.4105835855
   0.0839477032,   0.0920159668,   0.1126966625,   0.1230423376,   0.1210978106,   0.1142350882,   0.1133645400,   0.1151339710,   0.1217337176,   0.4108305871
   0.0764876753,   0.0910499617,   0.1110280007,   0.1219300628,   0.1210496798,   0.1145264208,   0.1133834496,   0.1150325164,   0.1216544956,   0.4110639095
   0.1747474074,   0.0979244411,   0.1097072586,   0.1208963916,   0.1209703535,   0.1148290262,   0.1134287491,   0.1149444506,   0.1215780303,   0.4112947881
   0.1386744827,   0.1053447500,   0.1087556332,   0.1197813302,   0.1207508221,   0.1150703877,   0.1134716123,   0.1148563400,   0.1214974523,   0.4115127325
   0.1148186624,   0.1071298271,   0.1081186756,   0.1187233925,   0.1204687878,   0.1152875274,   0.1135256961,   0.1147764102,   0.1214173883,   0.4117240608
   0.1008392870,   0.1067206487,   0.1075588614,   0.1177207679,   0.1201320440,   0.1154760495,   0.1135881394,   0.1147042513,   0.1213380098,   0.4119286239
   0.0909251571,   0.1053674072,   0.1069386601,   0.1167458221,   0.1197360158,   0.1156259850,   0.1136535406,   0.1146380678,   0.1212587506,   0.4121250808
   0.0861485824,   0.1037046835,   0.1062841862,   0.1158174649,   0.1193059310,   0.1157466620,   0.1137237102,   0.1145796478,   0.1211809516,   0.4123152792
   0.0839479715,   0.1020562127,   0.1056572348,   0.1149611175,   0.1188693792,   0.1158505902,   0.1138019189,   0.1145312861,   0.1211063638,   0.4125013351
   0.0793235824,   0.1004631147,   0.1050497964,   0.1141656041,   0.1184286326,   0.1159362197,   0.1138859540,   0.1144923493,   0.1210350022,   0.4126828611
   0.0762524456,   0.0989346132,   0.1045173183,   0.1134520844,   0.1180051342,   0.1160148457,   0.1139784977,   0.1144645885,   0.1209682971,   0.4128617644
   0.0728154555,   0.0973413438,   0.1038579941,   0.1127194241,   0.1175405234,   0.1160494462,   0.1140633896,   0.1144401282,   0.1209025010,   0.4130325019
   0.0685105249,   0.0957263857,   0.1031346172,   0.1119874343,   0.1170534045,   0.1160505563,   0.1141426191,   0.1144203246,   0.1208387390,   0.4131969213
   0.1260595918,   0.0953216776,   0.1024353951,   0.1112887412,   0.1165690720,   0.1160335541,   0.1142203733,   0.1144073829,   0.1207786649,   0.4133571386
   0.1137497947,   0.0971521586,   0.1017012373,   0.1105347052,   0.1160313189,   0.1159632653,   0.1142813042,   0.1143936291,   0.1207185462,   0.4135079682
   0.1050369591,   0.0977737159,   0.1010600626,   0.1097929031,   0.1154835150,   0.1158661395,   0.1143338308,   0.1143833697,   0.1206610352,   0.4136535823
   0.0973989964,   0.0978027880,   0.1006428301,   0.1091549098,   0.1149861589,   0.1157791391,   0.1143918708,   0.1143830493,   0.1206100583,   0.4137995243
   0.0901909024,   0.0972765237,   0.1002106741,   0.1085257456,   0.1144788265,   0.1156649217,   0.1144396812,   0.1143845543,   0.1205615476,   0.4139403701
