 swc(1),swc(2),swc(3),swc(4),swc(5),swc(6),swc(7),swc(8),swc(9),swc(10),duplicate_swc(1),duplicate_swc(2),duplicate_swc(3),duplicate_swc(4)
   0.0811055228,   0.1086935699,   0.1056783423,   0.0670287088,   0.1420817077,   0.1877372116,   0.1235549301,   0.0686937869,   0.0677165017,   0.1427127272,   0.0810077265,   0.1086435616,   0.1056567207,   0.0670324340
   0.0755651072,   0.1071026921,   0.1052411273,   0.0669470802,   0.1418560445,   0.1875080317,   0.1233427823,   0.0686089247,   0.0677156523,   0.1425990909,   0.0754547641,   0.1070509404,   0.1052205339,   0.0669512972
   0.0711070523,   0.1052909270,   0.1045784727,   0.0668470487,   0.1415909529,   0.1872469336,   0.1231147572,   0.0685182065,   0.0677147731,   0.1424784958,   0.0709866956,   0.1052367613,   0.1045583710,   0.0668517575
   0.0695888773,   0.1039972752,   0.1038603634,   0.0667391270,   0.1413029134,   0.1869628280,   0.1228705123,   0.0684250295,   0.0677142516,   0.1423538625,   0.0694667324,   0.1039412022,   0.1038395911,   0.0667441338
   0.0767964795,   0.1038016006,   0.1032538563,   0.0666283667,   0.1409988254,   0.1866614968,   0.1226117387,   0.0683303177,   0.0677148178,   0.1422283798,   0.0766964480,   0.1037442908,   0.1032301784,   0.0666329414
   0.0706460997,   0.1034994051,   0.1028895080,   0.0665181503,   0.1406916380,   0.1863534451,   0.1223421767,   0.0682350993,   0.0677140728,   0.1421023011,   0.0705301538,   0.1034431532,   0.1028666645,   0.0665231422
   0.0656066090,   0.1022297069,   0.1024936587,   0.0664104447,   0.1403860748,   0.1860448271,   0.1220664605,   0.0681399703,   0.0677149668,   0.1419737935,   0.0654885173,   0.1021718606,   0.1024719030,   0.0664155558
   0.0694186166,   0.1019592285,   0.1020708382,   0.0662942454,   0.1400627196,   0.1857207716,   0.1217800751,   0.0680422410,   0.0677135065,   0.1418419778,   0.0693024620,   0.1019004732,   0.1020472646,   0.0662994906
   0.0672996342,   0.1015112102,   0.1017448008,   0.0661782771,   0.1397329867,   0.1853882372,   0.1214849725,   0.0679438263,   0.0677148178,   0.1417093277,   0.0671873093,   0.1014522761,   0.1017213315,   0.0661837161
   0.0659978986,   0.1009849980,   0.1014485210,   0.0660656169,   0.1394065619,   0.1850568354,   0.1211866587,   0.0678454638,   0.0677145198,   0.1415760517,   0.0658852905,   0.1009254977,   0.1014249921,   0.0660708174
   0.0649528131,   0.1004951596,   0.1011728868,   0.0659534559,   0.1390828937,   0.1847272813,   0.1208872572,   0.0677478313,   0.0677142665,   0.1414420158,   0.0648382828,   0.1004350632,   0.1011492833,   0.0659587607
   0.0635148063,   0.0999961793,   0.1009116843,   0.0658421963,   0.1387609392,   0.1843988150,   0.1205877140,   0.0676493347,   0.0677139536,   0.1413069963,   0.0633970723,   0.0999355614,   0.1008881256,   0.0658476502
   0.0688320622,   0.1001653001,   0.1007643342,   0.0657468587,   0.1384776831,   0.1841042191,   0.1203076541,   0.0675529912,   0.0677127764,   0.1411780268,   0.0687196329,   0.1001043692,   0.1007391661,   0.0657522827
   0.0629816353,   0.0997879505,   0.1006103903,   0.0656381547,   0.1381616443,   0.1837850213,   0.1200189590,   0.0674532205,   0.0677137598,   0.1410443038,   0.0628636777,   0.0997276008,   0.1005865484,   0.0656436235
   0.0614296123,   0.0991511717,   0.1003824472,   0.0655261129,   0.1378365010,   0.1834546328,   0.1197220758,   0.0673528016,   0.0677134022,   0.1409066319,   0.0613080040,   0.0990898833,   0.1003588587,   0.0655317307
   0.0605932251,   0.0986552164,   0.1001475602,   0.0654166788,   0.1375171691,   0.1831290871,   0.1194258779,   0.0672518834,   0.0677131489,   0.1407684833,   0.0604701117,   0.0985932276,   0.1001239121,   0.0654223710
   0.0606494844,   0.0983787328,   0.0999693573,   0.0653174967,   0.1372219622,   0.1828236282,   0.1191405430,   0.0671528205,   0.0677130446,   0.1406331211,   0.0605275407,   0.0983163267,   0.0999454558,   0.0653232038
   0.0606394038,   0.0982286856,   0.0998250768,   0.0652201921,   0.1369332373,   0.1825265884,   0.1188630760,   0.0670543313,   0.0677129701,   0.1404985785,   0.0605182052,   0.0981662199,   0.0998009965,   0.0652258843
   0.1512742639,   0.1212031767,   0.1008035988,   0.0651514679,   0.1366781294,   0.1822552830,   0.1186046228,   0.0669652596,   0.0677202567,   0.1403726339,   0.1513223052,   0.1211618856,   0.1007528156,   0.0651519150
   0.1267493069,   0.1221615300,   0.1071280092,   0.0651754141,   0.1365440786,   0.1820584089,   0.1183755770,   0.0668985546,   0.0677207634,   0.1402772814,   0.1267271042,   0.1221264973,   0.1070989072,   0.0651756972
   0.1295848191,   0.1320399195,   0.1143532097,   0.0652428791,   0.1365420073,   0.1819814593,   0.1182060167,   0.0668399930,   0.0677227452,   0.1401922256,   0.1295524240,   0.1320140213,   0.1143317819,   0.0652420148
   0.1040333435,   0.1239864454,   0.1155362204,   0.0652708337,   0.1365493238,   0.1819429249,   0.1180771142,   0.0667767376,   0.0677211210,   0.1400999427,   0.1039628461,   0.1239531860,   0.1155238524,   0.0652709380
   0.0910729840,   0.1177475974,   0.1136453599,   0.0652445704,   0.1364976019,   0.1818841845,   0.1179757416,   0.0667048097,   0.0677194819,   0.1399968117,   0.0909826383,   0.1177089885,   0.1136352271,   0.0652456433
   0.0866035670,   0.1143084019,   0.1113117486,   0.0651934370,   0.1364003420,   0.1817968190,   0.1178881675,   0.0666287616,   0.0677184686,   0.1398885697,   0.0865099430,   0.1142665148,   0.1112997383,   0.0651951060
   0.0810267404,   0.1113655120,   0.1092677489,   0.0651260391,   0.1362598538,   0.1816725135,   0.1177917719,   0.0665491000,   0.0677173659,   0.1397755593,   0.0809255168,   0.1113210618,   0.1092543676,   0.0651283488
   0.0770597830,   0.1089472994,   0.1075047106,   0.0650487840,   0.1360865831,   0.1815160811,   0.1176773533,   0.0664662942,   0.0677163973,   0.1396582127,   0.0769535974,   0.1089004651,   0.1074898094,   0.0650516301
   0.0724337772,   0.1067116708,   0.1060081720,   0.0649659559,   0.1358921826,   0.1813372523,   0.1175445318,   0.0663808957,   0.0677153394,   0.1395373791,   0.0723195300,   0.1066625565,   0.1059922576,   0.0649693832
   0.0706342757,   0.1050510034,   0.1047511175,   0.0648831129,   0.1356890798,   0.1811461002,   0.1173971295,   0.0662944019,   0.0677146241,   0.1394149959,   0.0705189556,   0.1049998477,   0.1047336832,   0.0648868978
   0.0671180859,   0.1034281850,   0.1036500558,   0.0647880584,   0.1354507059,   0.1809216887,   0.1172243878,   0.0662049875,   0.0677154586,   0.1392870098,   0.0670027807,   0.1033750772,   0.1036319509,   0.0647923201
   0.0665621012,   0.1022710800,   0.1026790515,   0.0646896809,   0.1351904571,   0.1806720942,   0.1170304343,   0.0661197528,   0.0677150115,   0.1391664147,   0.0664484054,   0.1022163332,   0.1026593968,   0.0646941662
   0.0644665882,   0.1012986451,   0.1019330770,   0.0645990372,   0.1349428147,   0.1804286093,   0.1168285161,   0.0660362691,   0.0677144453,   0.1390468478,   0.0643530861,   0.1012428552,   0.1019127220,   0.0646034628
   0.1370428056,   0.1242381483,   0.1033373028,   0.0645435825,   0.1347376406,   0.1802129149,   0.1166314632,   0.0659540221,   0.0677205548,   0.1389167160,   0.1370444745,   0.1242076904,   0.1032982022,   0.0645437464
   0.0985951498,   0.1194163039,   0.1078067198,   0.0645468384,   0.1346087754,   0.1800418943,   0.1164503694,   0.0658940822,   0.0677192286,   0.1388258189,   0.0985297486,   0.1193834320,   0.1077846512,   0.0645477772
   0.0855266005,   0.1133547798,   0.1079096124,   0.0645144507,   0.1344856024,   0.1798959970,   0.1162796691,   0.0658267513,   0.0677176937,   0.1387256086,   0.0854386836,   0.1133153215,   0.1078922674,   0.0645162836
   0.0767639279,   0.1092308238,   0.1069033667,   0.0644528419,   0.1343252659,   0.1797323674,   0.1161129028,   0.0657472461,   0.0677162334,   0.1386071295,   0.0766594857,   0.1091861650,   0.1068877205,   0.0644554943
   0.0729985908,   0.1066537872,   0.1056073681,   0.0643853471,   0.1341545433,   0.1795642376,   0.1159570888,   0.0656714737,   0.0677152500,   0.1384963691,   0.0728886798,   0.1066057757,   0.1055910364,   0.0643885210
   0.1059707478,   0.1090634316,   0.1046672389,   0.0643237606,   0.1339882016,   0.1794005930,   0.1158111617,   0.0656005740,   0.0677177832,   0.1383915842,   0.1059289053,   0.1090145558,   0.1046421304,   0.0643254444
   0.0847418830,   0.1097281203,   0.1046841890,   0.0642598420,   0.1338090301,   0.1792226434,   0.1156568900,   0.0655261576,   0.0677165613,   0.1382785887,   0.0846607611,   0.1096848175,   0.1046623290,   0.0642621964
   0.0771753639,   0.1074860916,   0.1043504551,   0.0641891286,   0.1336088330,   0.1790245324,   0.1154897511,   0.0654520020,   0.0677155480,   0.1381683499,   0.0770788491,   0.1074403301,   0.1043303534,   0.0641920343
   0.0708609968,   0.1051180363,   0.1036972106,   0.0641127303,   0.1334004849,   0.1788179725,   0.1153129563,   0.0653745905,   0.0677144304,   0.1380538493,   0.0707507432,   0.1050692946,   0.1036781669,   0.0641162470
   0.0650299266,   0.1027956977,   0.1028685719,   0.0640280172,   0.1331786662,   0.1786009222,   0.1151258722,   0.0652895197,   0.0677149519,   0.1379236728,   0.0649146959,   0.1027436927,   0.1028502882,   0.0640322044
   0.0655995384,   0.1017270386,   0.1021073535,   0.0639524832,   0.1329737306,   0.1783961952,   0.1149445847,   0.0652046576,   0.0677146688,   0.1377952695,   0.0654870644,   0.1016731411,   0.1020876393,   0.0639567897
   0.0646460503,   0.1008347869,   0.1014214605,   0.0638642311,   0.1327350140,   0.1781639308,   0.1147490591,   0.0651176050,   0.0677142218,   0.1376622617,   0.0645349473,   0.1007797122,   0.1014008671,   0.0638687462
   0.0617853515,   0.0998603404,   0.1008045077,   0.0637704208,   0.1324761212,   0.1779107004,   0.1145383045,   0.0650284812,   0.0677135959,   0.1375251859,   0.0616698377,   0.0998041928,   0.1007837057,   0.0637749210
   0.0976988003,   0.1032635123,   0.1005736440,   0.0637092963,   0.1322783381,   0.1777039021,   0.1143509448,   0.0649559572,   0.0677155182,   0.1374135762,   0.0976517871,   0.1032087803,   0.1005446762,   0.0637120083
   0.0791149363,   0.1045638025,   0.1008591577,   0.0636392459,   0.1320646405,   0.1774872690,   0.1141580641,   0.0648838058,   0.0677145198,   0.1373044401,   0.0790318921,   0.1045151949,   0.1008330807,   0.0636424646
   0.0688101277,   0.1028800085,   0.1009119377,   0.0635621026,   0.1318340898,   0.1772536635,   0.1139522791,   0.0648059174,   0.0677132085,   0.1371876001,   0.0687026158,   0.1028299853,   0.1008886471,   0.0635660067
   0.0644883215,   0.1010907069,   0.1006560549,   0.0634804070,   0.1315955967,   0.1770125926,   0.1137391999,   0.0647260472,   0.0677140877,   0.1370656639,   0.0643792003,   0.1010378376,   0.1006339416,   0.0634847730
   0.0618166253,   0.0998292044,   0.1003017500,   0.0634069070,   0.1313775480,   0.1767886281,   0.1135336161,   0.0646468103,   0.0677134618,   0.1369444877,   0.0617034510,   0.0997741446,   0.1002801582,   0.0634112731
   0.0615437813,   0.0989457667,   0.0998959392,   0.0633288249,   0.1311534047,   0.1765630245,   0.1133290604,   0.0645682514,   0.0677131489,   0.1368212402,   0.0614316277,   0.0988890380,   0.0998738706,   0.0633333102
   0.0592749566,   0.0981258005,   0.0994407386,   0.0632352084,   0.1308903247,   0.1763034612,   0.1131077036,   0.0644854903,   0.0677125826,   0.1366918385,   0.0591574758,   0.0980680287,   0.0994185656,   0.0632399470
   0.0580493733,   0.0974710733,   0.0990706310,   0.0631530210,   0.1306511015,   0.1760610044,   0.1128920093,   0.0644042417,   0.0677121803,   0.1365645230,   0.0579294488,   0.0974123478,   0.0990482196,   0.0631579384
   0.0574820004,   0.0969151035,   0.0987206548,   0.0630676225,   0.1304031461,   0.1758109629,   0.1126715019,   0.0643217117,   0.0677119121,   0.1364351660,   0.0573616810,   0.0968554989,   0.0986978561,   0.0630726591
   0.0570727773,   0.0964906141,   0.0984087959,   0.0629811287,   0.1301518828,   0.1755587757,   0.1124490947,   0.0642386600,   0.0677116588,   0.1363048106,   0.0569523983,   0.0964303985,   0.0983855650,   0.0629862398
   0.0549659133,   0.0959297270,   0.0980762094,   0.0628835186,   0.1298719049,   0.1752816141,   0.1122123674,   0.0641520694,   0.0677111521,   0.1361693293,   0.0548396707,   0.0958689153,   0.0980530679,   0.0628888533
   0.0548658706,   0.0955004096,   0.0977824256,   0.0627817363,   0.1295804828,   0.1749907881,   0.1119616628,   0.0640567243,   0.0677109435,   0.1360181421,   0.0547406487,   0.0954388678,   0.0977588519,   0.0627871007
   0.0551838875,   0.0952159911,   0.0975201577,   0.0626905933,   0.1293029487,   0.1747089028,   0.1117150337,   0.0639694259,   0.0677108392,   0.1358812749,   0.0550609529,   0.0951540321,   0.0974960327,   0.0626959577
   0.0550321788,   0.0949673876,   0.0972981006,   0.0625983179,   0.1290271133,   0.1744290143,   0.1114667431,   0.0638819933,   0.0677106902,   0.1357441247,   0.0549097210,   0.0949051306,   0.0972736329,   0.0626037121
   0.0548281409,   0.0947930515,   0.0971180946,   0.0625088140,   0.1287568510,   0.1741532981,   0.1112197936,   0.0637948960,   0.0677105710,   0.1356071681,   0.0547058173,   0.0947307348,   0.0970934033,   0.0625142083
   0.0547965765,   0.0946702287,   0.0969888195,   0.0624251328,   0.1285013258,   0.1738911867,   0.1109800860,   0.0637091175,   0.0677104965,   0.1354721785,   0.0546748191,   0.0946078226,   0.0969639495,   0.0624305196
   0.0585325435,   0.0947827995,   0.0968945548,   0.0623450726,   0.1282528192,   0.1736349165,   0.1107452363,   0.0636246875,   0.0677109584,   0.1353389174,   0.0584233850,   0.0947202295,   0.0968685225,   0.0623501390
   0.0553541183,   0.0947304145,   0.0968117416,   0.0622596927,   0.1279952377,   0.1733737886,   0.1105094850,   0.0635394156,   0.0677105263,   0.1352042705,   0.0552352071,   0.0946685895,   0.0967864245,   0.0622649528
   0.0543089882,   0.0944865197,   0.0967116505,   0.0621740855,   0.1277340204,   0.1731070280,   0.1102709025,   0.0634529293,   0.0677102581,   0.1350674629,   0.0541871935,   0.0944245011,   0.0966865420,   0.0621794201
   0.1901700497,   0.1554037035,   0.1173990592,   0.0622710250,   0.1275816560,   0.1729012728,   0.1100658849,   0.0633891448,   0.0677260384,   0.1349536330,   0.1902463436,   0.1553973854,   0.1173550710,   0.0622654669
   0.1519095004,   0.1551995277,   0.1319616139,   0.0665149465,   0.1314294934,   0.1744093001,   0.1100998297,   0.0633577928,   0.0677264705,   0.1348838955,   0.1518755257,   0.1551862657,   0.1319537163,   0.0665117875
   0.1214120463,   0.1360584050,   0.1243906096,   0.0663363934,   0.1347615421,   0.1778006554,   0.1110823452,   0.0633238629,   0.0677237883,   0.1348065734,   0.1213521138,   0.1360314637,   0.1243847683,   0.0663353354
   0.1043601558,   0.1261836886,   0.1198254377,   0.0652898476,   0.1352215260,   0.1794100255,   0.1125498638,   0.0632885545,   0.0677217469,   0.1347226053,   0.1042833403,   0.1261516809,   0.1198199987,   0.0652896538
   0.0925648659,   0.1198959500,   0.1163173690,   0.0647804067,   0.1346721947,   0.1794972271,   0.1137243360,   0.0632542595,   0.0677200630,   0.1346350461,   0.0924737006,   0.1198592335,   0.1163115129,   0.0647810176
   0.0864019990,   0.1156562418,   0.1130762175,   0.0645620301,   0.1342718452,   0.1793250442,   0.1144235879,   0.0632198825,   0.0677187815,   0.1345411837,   0.0863061845,   0.1156162322,   0.1130681708,   0.0645632967
   0.1781025380,   0.1565591097,   0.1241527349,   0.0648133978,   0.1341353655,   0.1792111248,   0.1148108840,   0.0631977990,   0.0677265450,   0.1344512254,   0.1781232804,   0.1565493345,   0.1241262555,   0.0648091212
   0.1531079412,   0.1462747604,   0.1257778555,   0.0665002167,   0.1364237815,   0.1804761738,   0.1152478456,   0.0631896853,   0.0677255765,   0.1343706101,   0.1530884802,   0.1462532133,   0.1257635802,   0.0664978921
   0.1154249907,   0.1318234801,   0.1219427362,   0.0665328130,   0.1379181445,   0.1821402013,   0.1161336452,   0.0631785765,   0.0677230135,   0.1342869848,   0.1153608710,   0.1317950189,   0.1219352260,   0.0665322617
   0.0975527242,   0.1228464097,   0.1186175644,   0.0658004582,   0.1376639009,   0.1826104522,   0.1170550585,   0.0631630346,   0.0677209869,   0.1341973394,   0.0974644348,   0.1228104681,   0.1186127812,   0.0658009052
   0.1721046567,   0.1395546794,   0.1161736697,   0.0656058937,   0.1373544186,   0.1825258136,   0.1176264957,   0.0631505847,   0.0677247271,   0.1341036856,   0.1721517444,   0.1395229399,   0.1161411107,   0.0656033903
   0.1137154847,   0.1305156946,   0.1205077097,   0.0656425878,   0.1373442411,   0.1825288087,   0.1179428771,   0.0631467998,   0.0677226856,   0.1340165138,   0.1136517078,   0.1304870248,   0.1204988137,   0.0656419024
   0.0986914858,   0.1227920279,   0.1178438142,   0.0655600503,   0.1372603923,   0.1825307459,   0.1181271598,   0.0631368384,   0.0677209571,   0.1339253634,   0.0986074731,   0.1227564886,   0.1178377345,   0.0655603930
   0.0858186036,   0.1165640354,   0.1143113077,   0.0654825196,   0.1371390373,   0.1824656874,   0.1182120815,   0.0631234944,   0.0677190349,   0.1338326931,   0.0857157111,   0.1165245026,   0.1143049449,   0.0654839948
   0.1317700148,   0.1325819492,   0.1150318608,   0.0654338673,   0.1370210499,   0.1823788732,   0.1182305515,   0.0631110892,   0.0677229390,   0.1337367743,   0.1317406893,   0.1325564682,   0.1150113270,   0.0654329434
   0.1030605212,   0.1238930747,   0.1159003899,   0.0654209554,   0.1369573176,   0.1823122203,   0.1182110459,   0.0631046072,   0.0677210763,   0.1336527020,   0.1029885486,   0.1238603070,   0.1158893630,   0.0654211491
