"year","doy","hour","Tair","Tsoil","Relhumidity","VPD","Rain","Windspeed","Solradiation"
2010,37,1,-0.033,-0.058,100,0,0,2.03,0
2010,37,2,0.186,-0.058,100,0,0,1.523,0
2010,37,3,-0.188,-0.064,100,0,0,2.103,0
2010,37,4,-0.314,-0.068,100,0,0,2.393,0
2010,37,5,-0.522,-0.062,100,0,0,1.83,0
2010,37,6,-0.559,-0.065,100,0,0,1.7,0
2010,37,7,-0.4,-0.066,100,0,0,1.967,0
2010,37,8,-0.479,-0.06,100,0,0,2.017,11.667
2010,37,9,-0.576,0.172,100,0,0,1.703,37.372
2010,37,10,-0.622,0.212,100,0,0,1.803,98.459
2010,37,11,-0.53,0.157,100,0,0.762,1.783,158.41
2010,37,12,-0.458,0.206,100,0,0.508,1.847,114.46
2010,37,13,-0.485,0.222,100,0,0,1.773,82.257
2010,37,14,-0.416,0.163,100,0,0.254,1.617,133.37
2010,37,15,-0.41,0.222,100,0,0,1.323,84.912
2010,37,16,-0.395,0.172,100,0,0.254,0,35.597
2010,37,17,-0.48,-0.073,100,0,0,0,0
2010,37,18,-0.557,-0.079,100,0,0,0,0
2010,37,19,-0.576,-0.082,100,0,0,0,0
2010,37,20,-0.677,-0.088,100,0,0,0,0
2010,37,21,-0.693,-0.094,100,0,0,0,0
2010,37,22,-0.665,-0.097,100,0,0,0,0
2010,37,23,-0.603,-0.102,100,0,0,0,0
2010,38,0,-0.637,-0.107,100,0,0,0,0
2010,38,1,-0.687,-0.114,100,0,0,0,0
2010,38,2,-0.71,-0.123,100,0,0,0,0
2010,38,3,-0.767,-0.137,100,0,0,0,0
2010,38,4,-1.797,-0.156,100,0,0,0,0
2010,38,5,-1.463,-0.123,100,0,0,0,0
2010,38,6,-1.196,-0.157,99.876,7e-04,0,0,0
2010,38,7,-1.002,-0.159,100,0,0,0,0
2010,38,8,-0.329,0.171,100,0,0,0,37.911
2010,38,9,-0.122,0.207,100,0,0.508,0,110.04
2010,38,10,-0.047,0.18,100,0,0,0.437,189.96
2010,38,11,0.499,0.156,99.993,0,0,0.49,269.45
2010,38,12,1.776,-0.012,98.698,0.009,0,0.563,272.42
2010,38,13,2.354,0.046,94.613,0.039,0,1.117,366.26
2010,38,14,1.801,0.066,97.841,0.015,0,1.323,77.201
2010,38,15,2.201,-0.028,98.139,0.0133,0,0.52,144.74
2010,38,16,1.137,-0.095,99.004,0.0066,0,2.26,20.972
2010,38,17,0.434,-0.145,100,0,0,0.64,0
2010,38,18,0.474,-0.153,100,0,0,0.223,0
2010,38,19,0.473,-0.161,99.933,4e-04,0,1.347,0
2010,38,20,0.547,-0.168,100,0,0,1.113,0
2010,38,21,0.539,-0.175,99.998,0,0,0.597,0
2010,38,22,0.474,-0.183,99.889,7e-04,0,1.36,0
2010,38,23,0.182,-0.191,100,0,0,0.81,0
2010,39,0,-0.05,-0.199,100,0,0,1.273,0
2010,39,1,-0.196,-0.208,100,0,0,0.02,0
2010,39,2,0.047,-0.218,100,0,0,0.427,0
2010,39,3,0.052,-0.226,100,0,0,0.273,0
2010,39,4,-0.338,-0.235,99.836,0.001,0,1.497,0
2010,39,5,-1.118,-0.197,100,0,0,0.653,0
2010,39,6,-0.741,-0.233,100,0,0,0.067,0
2010,39,7,-0.725,-0.244,100,0,0,0.643,0
2010,39,8,-0.704,0.198,100,0,0,1.3,33.384
2010,39,9,-0.886,0.241,99.883,7e-04,0,1.59,81.006
2010,39,10,-0.748,0.145,96.486,0.0203,0,0.7,157.62
2010,39,11,0.091,0.197,94.254,0.0353,0,0.34,338.66
2010,39,12,1.565,0.236,81.762,0.1248,0,1.94,538.37
2010,39,13,2.325,-0.119,78.223,0.1573,0,1.373,289.96
2010,39,14,3.108,-0.147,74.533,0.1945,0,2.243,303.13
2010,39,15,3.122,0.154,70.52,0.2254,0,2.507,164.57
2010,39,16,1.998,-0.579,86.747,0.0935,0,2.617,65.15
2010,39,17,1.475,-0.314,91.146,0.0602,0,2.587,0
2010,39,18,1.07,-0.342,91.92,0.0533,0,1.74,0
2010,39,19,0.904,-0.373,92.348,0.0499,0,2.03,0
2010,39,20,0.315,-0.407,98.977,0.0064,0,1.947,0
2010,39,21,0.075,-0.442,100,0,0,2.19,0
2010,39,22,-0.191,-0.478,100,0,0,2.04,0
2010,39,23,-0.442,-0.484,100,0,0,1.327,0
2010,40,0,-0.694,-0.525,100,0,0,1.01,0
2010,40,1,-0.947,-0.545,100,0,0,1.75,0
2010,40,2,-1.135,-0.614,100,0,0,2.03,0
2010,40,3,-1.157,-0.696,100,0,0,1.1,0
2010,40,4,-1.329,-0.756,100,0,0,1.173,0
2010,40,5,-1.311,-0.884,100,0,0,0.21,0
2010,40,6,-1.354,-1.051,100,0,0,0.27,0
2010,40,7,-1.575,-1.25,99.996,0,0,0,0
2010,40,8,-1.165,0.113,98.531,0.0082,0,1.533,121.93
2010,40,9,-1.324,0.12,99.614,0.0021,0,0.533,104.77
2010,40,10,-1.057,0.102,91.559,0.0477,0,0.907,141.04
2010,40,11,-0.489,0.147,82.341,0.1041,0,1.377,303.91
2010,40,12,0.736,0.23,72.992,0.1741,0,1.213,600.22
2010,40,13,2.484,0.289,62.83,0.2716,0,1.227,556.55
2010,40,14,3.179,0.221,61.433,0.2961,0,1.523,469.78
2010,40,15,3.083,0.149,63.908,0.2752,0,1.703,350.06
2010,40,16,3.037,0.154,64.339,0.271,0,2.037,144.94
2010,40,17,1.871,-1.293,72.431,0.1928,0,2.19,6.766
2010,40,18,1.413,-1.264,74.203,0.1746,0,2.133,0
2010,40,19,0.699,-1.231,77.673,0.1435,0,2.89,0
2010,40,20,0.57,-1.185,79.857,0.1283,0,2.303,0
2010,40,21,-0.178,-1.157,84.529,0.0933,0,1.767,0
2010,40,22,-0.156,-1.069,84.154,0.0957,0,0.543,0
2010,40,23,-0.365,-0.023,84.552,0.0919,0,1.737,0
2010,41,0,0.361,-0.018,80.911,0.1197,0,2.123,0
2010,41,1,0.462,-0.018,80.47,0.1234,0,1.08,0
2010,41,2,0.18,-0.019,81.739,0.113,0,2.09,0
2010,41,3,-0.463,-0.016,85.376,0.0864,0,2.407,0
2010,41,4,-1.394,-0.009,92.894,0.0392,0,2.097,0
2010,41,5,-0.879,-0.012,89.094,0.0625,0,1.83,0
2010,41,6,-1.688,-0.011,87.868,0.0655,0,2.043,0
