"day","swc_37p5","Date"
1957,0.0925773647550564,2012-05-10
1958,0.0919963560514545,2012-05-11
1959,0.0913973170147016,2012-05-12
1960,0.0907869629886528,2012-05-13
1961,0.0902729283609373,2012-05-14
1962,0.0898315529114568,2012-05-15
1963,0.0893936863955987,2012-05-16
1964,0.0888896144988811,2012-05-17
1965,0.08850585150597,2012-05-18
1966,0.0881299935436377,2012-05-19
1967,0.0877163126699384,2012-05-20
1968,0.0872618644172576,2012-05-21
1969,0.0868684457984213,2012-05-22
1970,0.0865583301222132,2012-05-23
1971,0.0861515457065667,2012-05-24
1972,0.0858032761285397,2012-05-25
1973,0.0854980994586226,2012-05-26
1974,0.0852982520119799,2012-05-27
1975,0.0850849254711552,2012-05-28
1976,0.0848538564087418,2012-05-29
1977,0.0846352637233276,2012-05-30
1978,0.0844423201095165,2012-05-31
1979,0.0842159539580701,2012-06-01
1980,0.0840192297404268,2012-06-02
1981,0.0838636811912919,2012-06-03
1982,0.0837068574929455,2012-06-04
1983,0.0835414831486283,2012-06-05
1984,0.0834365241646854,2012-06-06
1985,0.0832932977307726,2012-06-07
1986,0.0831329718529359,2012-06-08
1987,0.0829652489460778,2012-06-09
1988,0.0827831900341067,2012-06-10
1989,0.0826381012256047,2012-06-11
1990,0.0824796630635725,2012-06-12
1991,0.0823659017671954,2012-06-13
1992,0.0822178413616372,2012-06-14
1993,0.0821135524914891,2012-06-15
1994,0.0819849063361973,2012-06-16
1995,0.0818786272187318,2012-06-17
1996,0.0817830171403691,2012-06-18
1997,0.0816484225818792,2012-06-19
1998,0.0815399913764194,2012-06-20
1999,0.0814201105859878,2012-06-21
2000,0.0812826879670848,2012-06-22
2001,0.0815092235888684,2012-06-23
2002,0.0816392315022581,2012-06-24
2003,0.0816682986208331,2012-06-25
2004,0.0816324943497455,2012-06-26
2005,0.0815424831304899,2012-06-27
